0.998094,0.0608613,2.83475e-07,0.999942,0.0626763,0.000171949,6.09317e-09,1.19108e-10,4.36644e-15,1.52317,0.0562731,3.08965e-14
0.998041,0.0617055,2.95968e-07,0.999871,0.0635395,0.000173898,6.26356e-09,1.24176e-10,4.55353e-15,1.52315,0.0570544,3.22164e-14
0.997987,0.0625497,3.0883e-07,0.999799,0.0644025,0.000175831,6.43628e-09,1.29385e-10,4.74597e-15,1.52313,0.0578356,3.35737e-14
0.997932,0.0633939,3.22069e-07,0.999725,0.0652653,0.000177747,6.61136e-09,1.34737e-10,4.94383e-15,1.5231,0.0586169,3.4969e-14
0.997876,0.064238,3.35688e-07,0.999651,0.0661278,0.000179647,6.78878e-09,1.40236e-10,5.14719e-15,1.52308,0.0593981,3.64029e-14
0.99782,0.0650821,3.49694e-07,0.999576,0.06699,0.00018153,6.96855e-09,1.45882e-10,5.35615e-15,1.52306,0.0601794,3.78758e-14
0.997763,0.0659261,3.64092e-07,0.9995,0.067852,0.000183396,7.15067e-09,1.51677e-10,5.57077e-15,1.52303,0.0609606,3.93884e-14
0.997705,0.0667701,3.78889e-07,0.999424,0.0687137,0.000185245,7.33513e-09,1.57624e-10,5.79115e-15,1.52301,0.0617418,4.09412e-14
0.997647,0.067614,3.94089e-07,0.999346,0.0695751,0.000187077,7.52194e-09,1.63725e-10,6.01736e-15,1.52298,0.062523,4.25347e-14
0.997588,0.0684579,4.09699e-07,0.999267,0.0704363,0.000188892,7.7111e-09,1.6998e-10,6.24949e-15,1.52296,0.0633042,4.41697e-14
0.997528,0.0693018,4.25724e-07,0.999188,0.0712972,0.000190689,7.9026e-09,1.76393e-10,6.48762e-15,1.52293,0.0640853,4.58465e-14
0.997467,0.0701456,4.42169e-07,0.999108,0.0721579,0.000192469,8.09645e-09,1.82966e-10,6.73185e-15,1.5229,0.0648665,4.75658e-14
0.997406,0.0709893,4.5904e-07,0.999026,0.0730182,0.000194232,8.29265e-09,1.89699e-10,6.98224e-15,1.52288,0.0656476,4.93283e-14
0.997344,0.071833,4.76344e-07,0.998944,0.0738783,0.000195976,8.49119e-09,1.96596e-10,7.2389e-15,1.52285,0.0664288,5.11343e-14
0.997281,0.0726767,4.94084e-07,0.998861,0.0747382,0.000197703,8.69208e-09,2.03658e-10,7.5019e-15,1.52282,0.0672099,5.29846e-14
0.997217,0.0735203,5.12267e-07,0.998777,0.0755977,0.000199412,8.89531e-09,2.10887e-10,7.77133e-15,1.52279,0.067991,5.48797e-14
0.997153,0.0743638,5.30899e-07,0.998693,0.076457,0.000201103,9.10089e-09,2.18285e-10,8.04728e-15,1.52277,0.0687721,5.68202e-14
0.997088,0.0752073,5.49985e-07,0.998607,0.077316,0.000202776,9.30881e-09,2.25854e-10,8.32983e-15,1.52274,0.0695531,5.88067e-14
0.997022,0.0760508,5.69531e-07,0.998521,0.0781747,0.000204431,9.51908e-09,2.33595e-10,8.61908e-15,1.52271,0.0703342,6.08398e-14
0.996956,0.0768942,5.89541e-07,0.998433,0.0790332,0.000206067,9.7317e-09,2.41512e-10,8.91511e-15,1.52268,0.0711152,6.292e-14
0.996888,0.0777375,6.10022e-07,0.998345,0.0798913,0.000207685,9.94666e-09,2.49606e-10,9.21801e-15,1.52265,0.0718963,6.50481e-14
0.99682,0.0785808,6.30979e-07,0.998256,0.0807492,0.000209284,1.0164e-08,2.57878e-10,9.52787e-15,1.52262,0.0726773,6.72245e-14
0.996752,0.079424,6.52417e-07,0.998166,0.0816068,0.000210865,1.03836e-08,2.66331e-10,9.84478e-15,1.52259,0.0734583,6.94499e-14
0.996682,0.0802672,6.74342e-07,0.998075,0.0824641,0.000212427,1.06056e-08,2.74967e-10,1.01688e-14,1.52256,0.0742393,7.17249e-14
0.996612,0.0811103,6.96759e-07,0.997984,0.0833211,0.00021397,1.08299e-08,2.83788e-10,1.05001e-14,1.52253,0.0750202,7.40501e-14
0.996541,0.0819534,7.19674e-07,0.997891,0.0841779,0.000215494,1.10566e-08,2.92795e-10,1.08387e-14,1.5225,0.0758012,7.64261e-14
0.99647,0.0827964,7.43091e-07,0.997798,0.0850343,0.000216999,1.12857e-08,3.0199e-10,1.11848e-14,1.52247,0.0765821,7.88536e-14
0.996397,0.0836394,7.67017e-07,0.997704,0.0858905,0.000218485,1.1517e-08,3.11377e-10,1.15383e-14,1.52244,0.077363,8.13332e-14
0.996324,0.0844823,7.91457e-07,0.997609,0.0867463,0.000219952,1.17507e-08,3.20955e-10,1.18994e-14,1.52241,0.0781439,8.38654e-14
0.99625,0.0853251,8.16415e-07,0.997513,0.0876019,0.0002214,1.19868e-08,3.30728e-10,1.22683e-14,1.52238,0.0789248,8.64509e-14
0.996176,0.0861679,8.41897e-07,0.997416,0.0884572,0.000222828,1.22252e-08,3.40697e-10,1.26449e-14,1.52234,0.0797057,8.90905e-14
0.9961,0.0870106,8.67909e-07,0.997318,0.0893121,0.000224237,1.2466e-08,3.50865e-10,1.30294e-14,1.52231,0.0804866,9.17846e-14
0.996024,0.0878533,8.94455e-07,0.99722,0.0901668,0.000225626,1.2709e-08,3.61233e-10,1.34219e-14,1.52228,0.0812674,9.45339e-14
0.995947,0.0886959,9.2154e-07,0.997121,0.0910212,0.000226996,1.29545e-08,3.71803e-10,1.38225e-14,1.52224,0.0820482,9.73391e-14
0.99587,0.0895384,9.4917e-07,0.997021,0.0918753,0.000228346,1.32023e-08,3.82577e-10,1.42313e-14,1.52221,0.082829,1.00201e-13
0.995792,0.0903809,9.7735e-07,0.99692,0.092729,0.000229676,1.34524e-08,3.93557e-10,1.46483e-14,1.52218,0.0836098,1.0312e-13
0.995713,0.0912233,1.00609e-06,0.996818,0.0935825,0.000230986,1.37048e-08,4.04746e-10,1.50737e-14,1.52214,0.0843906,1.06097e-13
0.995633,0.0920656,1.03538e-06,0.996716,0.0944357,0.000232276,1.39596e-08,4.16144e-10,1.55076e-14,1.52211,0.0851713,1.09132e-13
0.995552,0.0929079,1.06524e-06,0.996612,0.0952886,0.000233547,1.42168e-08,4.27754e-10,1.59501e-14,1.52207,0.0859521,1.12226e-13
0.995471,0.0937502,1.09567e-06,0.996508,0.0961411,0.000234797,1.44763e-08,4.39578e-10,1.64013e-14,1.52204,0.0867328,1.15381e-13
0.995389,0.0945923,1.12667e-06,0.996403,0.0969934,0.000236027,1.47381e-08,4.51618e-10,1.68612e-14,1.522,0.0875135,1.18595e-13
0.995307,0.0954344,1.15826e-06,0.996297,0.0978453,0.000237237,1.50023e-08,4.63876e-10,1.733e-14,1.52197,0.0882941,1.21871e-13
0.995223,0.0962764,1.19042e-06,0.99619,0.098697,0.000238426,1.52688e-08,4.76353e-10,1.78078e-14,1.52193,0.0890748,1.25209e-13
0.995139,0.0971184,1.22318e-06,0.996083,0.0995483,0.000239595,1.55376e-08,4.89053e-10,1.82947e-14,1.52189,0.0898554,1.28609e-13
0.995054,0.0979603,1.25653e-06,0.995975,0.100399,0.000240744,1.58088e-08,5.01975e-10,1.87908e-14,1.52186,0.0906361,1.32073e-13
0.994969,0.0988021,1.29048e-06,0.995866,0.10125,0.000241872,1.60824e-08,5.15124e-10,1.92961e-14,1.52182,0.0914167,1.35601e-13
0.994882,0.0996439,1.32503e-06,0.995756,0.1021,0.00024298,1.63582e-08,5.285e-10,1.98109e-14,1.52178,0.0921973,1.39193e-13
0.994795,0.100486,1.36019e-06,0.995645,0.10295,0.000244067,1.66365e-08,5.42105e-10,2.03352e-14,1.52175,0.0929778,1.4285e-13
0.994707,0.101327,1.39596e-06,0.995534,0.1038,0.000245133,1.6917e-08,5.55942e-10,2.08691e-14,1.52171,0.0937584,1.46574e-13
0.994619,0.102169,1.43235e-06,0.995421,0.10465,0.000246179,1.71999e-08,5.70012e-10,2.14128e-14,1.52167,0.0945389,1.50364e-13
0.99453,0.10301,1.46936e-06,0.995308,0.105499,0.000247204,1.74852e-08,5.84318e-10,2.19663e-14,1.52163,0.0953194,1.54222e-13
0.99444,0.103852,1.50699e-06,0.995194,0.106348,0.000248207,1.77727e-08,5.98861e-10,2.25297e-14,1.52159,0.0960999,1.58148e-13
0.994349,0.104693,1.54525e-06,0.99508,0.107196,0.00024919,1.80627e-08,6.13643e-10,2.31032e-14,1.52155,0.0968804,1.62143e-13
0.994257,0.105534,1.58415e-06,0.994964,0.108044,0.000250152,1.83549e-08,6.28666e-10,2.36869e-14,1.52151,0.0976608,1.66208e-13
0.994165,0.106375,1.62369e-06,0.994848,0.108892,0.000251093,1.86495e-08,6.43932e-10,2.42808e-14,1.52147,0.0984412,1.70343e-13
0.994072,0.107217,1.66386e-06,0.994731,0.10974,0.000252013,1.89465e-08,6.59444e-10,2.48852e-14,1.52143,0.0992216,1.7455e-13
0.993979,0.108058,1.70469e-06,0.994613,0.110587,0.000252912,1.92457e-08,6.75202e-10,2.55e-14,1.52139,0.100002,1.78828e-13
0.993884,0.108899,1.74616e-06,0.994494,0.111434,0.000253789,1.95474e-08,6.9121e-10,2.61255e-14,1.52135,0.100782,1.83179e-13
0.993789,0.109739,1.78829e-06,0.994375,0.11228,0.000254645,1.98513e-08,7.07468e-10,2.67617e-14,1.52131,0.101563,1.87603e-13
0.993693,0.11058,1.83108e-06,0.994255,0.113127,0.00025548,2.01576e-08,7.23979e-10,2.74088e-14,1.52127,0.102343,1.92101e-13
0.993597,0.111421,1.87453e-06,0.994134,0.113972,0.000256294,2.04662e-08,7.40745e-10,2.80669e-14,1.52123,0.103123,1.96675e-13
0.993499,0.112262,1.91864e-06,0.994012,0.114818,0.000257086,2.07772e-08,7.57768e-10,2.87361e-14,1.52118,0.103904,2.01324e-13
0.993401,0.113102,1.96343e-06,0.993889,0.115663,0.000257856,2.10905e-08,7.75049e-10,2.94165e-14,1.52114,0.104684,2.0605e-13
0.993302,0.113943,2.00889e-06,0.993766,0.116508,0.000258606,2.14062e-08,7.92591e-10,3.01082e-14,1.5211,0.105464,2.10853e-13
0.993203,0.114783,2.05502e-06,0.993642,0.117353,0.000259333,2.17241e-08,8.10395e-10,3.08114e-14,1.52106,0.106244,2.15734e-13
