0.999915,0.0128506,-4.88474e-07,1.00244,0.0132998,3.97124e-05,2.59807e-10,1.09149e-12,-3.14676e-19
0.999913,0.0130197,-4.94833e-07,1.00244,0.0134747,4.02295e-05,2.66689e-10,1.13544e-12,-3.273e-19
0.99991,0.0131888,-5.0119e-07,1.00243,0.0136496,4.07464e-05,2.73661e-10,1.18055e-12,-3.40255e-19
0.999908,0.0133578,-5.07544e-07,1.00243,0.0138245,4.12631e-05,2.80723e-10,1.22684e-12,-3.53545e-19
0.999906,0.0135269,-5.13895e-07,1.00243,0.0139994,4.17795e-05,2.87874e-10,1.27433e-12,-3.67174e-19
0.999903,0.013696,-5.20244e-07,1.00242,0.0141743,4.22957e-05,2.95116e-10,1.32303e-12,-3.81145e-19
0.999901,0.0138651,-5.26589e-07,1.00242,0.0143492,4.28117e-05,3.02448e-10,1.37295e-12,-3.95463e-19
0.999899,0.0140341,-5.32932e-07,1.00242,0.0145241,4.33275e-05,3.09869e-10,1.42411e-12,-4.10132e-19
0.999896,0.0142032,-5.39272e-07,1.00241,0.014699,4.38431e-05,3.17381e-10,1.47653e-12,-4.25155e-19
0.999894,0.0143723,-5.45609e-07,1.00241,0.0148739,4.43584e-05,3.24983e-10,1.53021e-12,-4.40538e-19
0.999891,0.0145414,-5.51943e-07,1.0024,0.0150487,4.48735e-05,3.32674e-10,1.58519e-12,-4.56283e-19
0.999889,0.0147104,-5.58274e-07,1.0024,0.0152236,4.53883e-05,3.40456e-10,1.64146e-12,-4.72395e-19
0.999886,0.0148795,-5.64602e-07,1.0024,0.0153985,4.59029e-05,3.48327e-10,1.69905e-12,-4.88878e-19
0.999883,0.0150486,-5.70927e-07,1.00239,0.0155734,4.64173e-05,3.56288e-10,1.75797e-12,-5.05735e-19
0.999881,0.0152177,-5.77249e-07,1.00239,0.0157482,4.69314e-05,3.6434e-10,1.81824e-12,-5.22971e-19
0.999878,0.0153867,-5.83568e-07,1.00239,0.0159231,4.74453e-05,3.72481e-10,1.87987e-12,-5.4059e-19
0.999875,0.0155558,-5.89883e-07,1.00238,0.016098,4.79589e-05,3.80712e-10,1.94288e-12,-5.58595e-19
0.999873,0.0157249,-5.96196e-07,1.00238,0.0162728,4.84723e-05,3.89033e-10,2.00728e-12,-5.7699e-19
0.99987,0.0158939,-6.02505e-07,1.00237,0.0164477,4.89854e-05,3.97444e-10,2.07309e-12,-5.95779e-19
0.999867,0.016063,-6.08811e-07,1.00237,0.0166225,4.94983e-05,4.05946e-10,2.14032e-12,-6.14966e-19
0.999864,0.0162321,-6.15113e-07,1.00237,0.0167973,5.00109e-05,4.14537e-10,2.20899e-12,-6.34555e-19
0.999862,0.0164011,-6.21412e-07,1.00236,0.0169722,5.05233e-05,4.23218e-10,2.27911e-12,-6.5455e-19
0.999859,0.0165702,-6.27708e-07,1.00236,0.017147,5.10354e-05,4.31988e-10,2.35071e-12,-6.74954e-19
0.999856,0.0167393,-6.34001e-07,1.00235,0.0173219,5.15472e-05,4.40849e-10,2.42378e-12,-6.95771e-19
0.999853,0.0169084,-6.4029e-07,1.00235,0.0174967,5.20587e-05,4.498e-10,2.49835e-12,-7.17005e-19
0.99985,0.0170774,-6.46575e-07,1.00234,0.0176715,5.257e-05,4.58841e-10,2.57444e-12,-7.38659e-19
0.999847,0.0172465,-6.52857e-07,1.00234,0.0178463,5.3081e-05,4.67972e-10,2.65206e-12,-7.60738e-19
0.999844,0.0174156,-6.59136e-07,1.00234,0.0180211,5.35917e-05,4.77192e-10,2.73122e-12,-7.83245e-19
0.999841,0.0175846,-6.6541e-07,1.00233,0.018196,5.41021e-05,4.86503e-10,2.81194e-12,-8.06183e-19
0.999838,0.0177537,-6.71682e-07,1.00233,0.0183708,5.46123e-05,4.95904e-10,2.89424e-12,-8.29557e-19
0.999835,0.0179228,-6.77949e-07,1.00232,0.0185456,5.51221e-05,5.05394e-10,2.97812e-12,-8.5337e-19
0.999832,0.0180918,-6.84213e-07,1.00232,0.0187204,5.56317e-05,5.14975e-10,3.06361e-12,-8.77626e-19
0.999828,0.0182609,-6.90473e-07,1.00231,0.0188952,5.6141e-05,5.24645e-10,3.15073e-12,-9.02328e-19
0.999825,0.0184299,-6.9673e-07,1.00231,0.0190699,5.665e-05,5.34405e-10,3.23948e-12,-9.27479e-19
0.999822,0.018599,-7.02982e-07,1.0023,0.0192447,5.71587e-05,5.44256e-10,3.32987e-12,-9.53084e-19
0.999819,0.0187681,-7.09231e-07,1.0023,0.0194195,5.76671e-05,5.54196e-10,3.42194e-12,-9.79146e-19
0.999815,0.0189371,-7.15476e-07,1.00229,0.0195943,5.81752e-05,5.64226e-10,3.51569e-12,-1.00567e-18
0.999812,0.0191062,-7.21717e-07,1.00229,0.0197691,5.8683e-05,5.74346e-10,3.61113e-12,-1.03265e-18
0.999809,0.0192753,-7.27954e-07,1.00229,0.0199438,5.91905e-05,5.84556e-10,3.70829e-12,-1.06011e-18
0.999805,0.0194443,-7.34187e-07,1.00228,0.0201186,5.96977e-05,5.94857e-10,3.80717e-12,-1.08803e-18
0.999802,0.0196134,-7.40416e-07,1.00228,0.0202934,6.02045e-05,6.05247e-10,3.90779e-12,-1.11643e-18
0.999799,0.0197824,-7.46641e-07,1.00227,0.0204681,6.07111e-05,6.15726e-10,4.01018e-12,-1.14531e-18
0.999795,0.0199515,-7.52862e-07,1.00227,0.0206429,6.12173e-05,6.26296e-10,4.11433e-12,-1.17466e-18
0.999792,0.0201206,-7.59079e-07,1.00226,0.0208176,6.17232e-05,6.36956e-10,4.22028e-12,-1.2045e-18
0.999788,0.0202896,-7.65292e-07,1.00226,0.0209924,6.22288e-05,6.47706e-10,4.32802e-12,-1.23483e-18
0.999785,0.0204587,-7.715e-07,1.00225,0.0211671,6.27341e-05,6.58546e-10,4.43759e-12,-1.26565e-18
0.999781,0.0206277,-7.77705e-07,1.00224,0.0213418,6.3239e-05,6.69475e-10,4.54899e-12,-1.29696e-18
0.999777,0.0207968,-7.83905e-07,1.00224,0.0215166,6.37437e-05,6.80495e-10,4.66223e-12,-1.32878e-18
0.999774,0.0209658,-7.90101e-07,1.00223,0.0216913,6.42479e-05,6.91605e-10,4.77735e-12,-1.36109e-18
0.99977,0.0211349,-7.96292e-07,1.00223,0.021866,6.47519e-05,7.02804e-10,4.89434e-12,-1.3939e-18
0.999766,0.0213039,-8.02479e-07,1.00222,0.0220407,6.52555e-05,7.14094e-10,5.01322e-12,-1.42723e-18
0.999763,0.021473,-8.08662e-07,1.00222,0.0222154,6.57588e-05,7.25473e-10,5.13402e-12,-1.46106e-18
0.999759,0.0216421,-8.1484e-07,1.00221,0.0223901,6.62617e-05,7.36942e-10,5.25674e-12,-1.4954e-18
0.999755,0.0218111,-8.21014e-07,1.00221,0.0225648,6.67643e-05,7.48502e-10,5.3814e-12,-1.53027e-18
0.999751,0.0219802,-8.27184e-07,1.0022,0.0227395,6.72665e-05,7.60151e-10,5.50801e-12,-1.56565e-18
0.999748,0.0221492,-8.33349e-07,1.0022,0.0229142,6.77684e-05,7.7189e-10,5.6366e-12,-1.60155e-18
0.999744,0.0223183,-8.39509e-07,1.00219,0.0230889,6.82699e-05,7.83719e-10,5.76717e-12,-1.63798e-18
0.99974,0.0224873,-8.45665e-07,1.00219,0.0232636,6.87711e-05,7.95638e-10,5.89975e-12,-1.67494e-18
0.999736,0.0226564,-8.51816e-07,1.00218,0.0234382,6.92719e-05,8.07647e-10,6.03434e-12,-1.71243e-18
0.999732,0.0228254,-8.57962e-07,1.00217,0.0236129,6.97724e-05,8.19746e-10,6.17096e-12,-1.75045e-18
0.999728,0.0229945,-8.64104e-07,1.00217,0.0237876,7.02725e-05,8.31935e-10,6.30962e-12,-1.78901e-18
0.999724,0.0231635,-8.70241e-07,1.00216,0.0239622,7.07722e-05,8.44214e-10,6.45035e-12,-1.82811e-18
0.99972,0.0233326,-8.76373e-07,1.00216,0.0241369,7.12716e-05,8.56582e-10,6.59316e-12,-1.86775e-18
0.999716,0.0235016,-8.82501e-07,1.00215,0.0243115,7.17706e-05,8.69041e-10,6.73806e-12,-1.90794e-18
0.999712,0.0236706,-8.88623e-07,1.00214,0.0244862,7.22692e-05,8.8159e-10,6.88506e-12,-1.94867e-18
0.999708,0.0238397,-8.94741e-07,1.00214,0.0246608,7.27675e-05,8.94228e-10,7.03419e-12,-1.98996e-18
0.999703,0.0240087,-9.00854e-07,1.00213,0.0248354,7.32653e-05,9.06957e-10,7.18546e-12,-2.0318e-18
0.999699,0.0241778,-9.06962e-07,1.00213,0.0250101,7.37628e-05,9.19775e-10,7.33888e-12,-2.0742e-18
0.999695,0.0243468,-9.13065e-07,1.00212,0.0251847,7.42599e-05,9.32684e-10,7.49447e-12,-2.11715e-18
0.999691,0.0245159,-9.19163e-07,1.00211,0.0253593,7.47567e-05,9.45682e-10,7.65224e-12,-2.16067e-18
0.999686,0.0246849,-9.25255e-07,1.00211,0.0255339,7.5253e-05,9.5877e-10,7.81221e-12,-2.20475e-18
0.999682,0.0248539,-9.31343e-07,1.0021,0.0257085,7.5749e-05,9.71948e-10,7.9744e-12,-2.2494e-18
0.999678,0.025023,-9.37426e-07,1.0021,0.0258831,7.62445e-05,9.85216e-10,8.13881e-12,-2.29461e-18
0.999673,0.025192,-9.43504e-07,1.00209,0.0260577,7.67397e-05,9.98575e-10,8.30547e-12,-2.3404e-18
0.999669,0.0253611,-9.49576e-07,1.00208,0.0262323,7.72344e-05,1.01202e-09,8.47439e-12,-2.38676e-18
0.999665,0.0255301,-9.55643e-07,1.00208,0.0264069,7.77288e-05,1.02556e-09,8.64558e-12,-2.4337e-18
0.99966,0.0256991,-9.61705e-07,1.00207,0.0265815,7.82228e-05,1.03919e-09,8.81906e-12,-2.48122e-18
0.999656,0.0258682,-9.67762e-07,1.00206,0.026756,7.87163e-05,1.05291e-09,8.99485e-12,-2.52931e-18
0.999651,0.0260372,-9.73813e-07,1.00206,0.0269306,7.92095e-05,1.06671e-09,9.17296e-12,-2.57799e-18
0.999647,0.0262063,-9.79859e-07,1.00205,0.0271052,7.97022e-05,1.08061e-09,9.35341e-12,-2.62726e-18
0.999642,0.0263753,-9.859e-07,1.00204,0.0272797,8.01945e-05,1.0946e-09,9.5362e-12,-2.67711e-18
0.999637,0.0265443,-9.91935e-07,1.00204,0.0274543,8.06865e-05,1.10868e-09,9.72136e-12,-2.72755e-18
0.999633,0.0267134,-9.97965e-07,1.00203,0.0276288,8.1178e-05,1.12284e-09,9.90891e-12,-2.77858e-18
0.999628,0.0268824,-1.00399e-06,1.00202,0.0278033,8.1669e-05,1.1371e-09,1.00988e-11,-2.83021e-18
0.999623,0.0270514,-1.01001e-06,1.00202,0.0279779,8.21597e-05,1.15145e-09,1.02912e-11,-2.88243e-18
0.999619,0.0272205,-1.01602e-06,1.00201,0.0281524,8.26499e-05,1.16589e-09,1.0486e-11,-2.93525e-18
0.999614,0.0273895,-1.02203e-06,1.002,0.0283269,8.31397e-05,1.18041e-09,1.06832e-11,-2.98867e-18
0.999609,0.0275585,-1.02803e-06,1.002,0.0285014,8.36291e-05,1.19503e-09,1.08829e-11,-3.04269e-18
0.999604,0.0277275,-1.03403e-06,1.00199,0.0286759,8.41181e-05,1.20974e-09,1.1085e-11,-3.09731e-18
0.999599,0.0278966,-1.04002e-06,1.00198,0.0288504,8.46066e-05,1.22453e-09,1.12897e-11,-3.15254e-18
0.999595,0.0280656,-1.046e-06,1.00198,0.0290249,8.50947e-05,1.23942e-09,1.14968e-11,-3.20837e-18
0.99959,0.0282346,-1.05198e-06,1.00197,0.0291994,8.55823e-05,1.2544e-09,1.17065e-11,-3.26482e-18
0.999585,0.0284036,-1.05795e-06,1.00196,0.0293739,8.60695e-05,1.26947e-09,1.19187e-11,-3.32187e-18
0.99958,0.0285727,-1.06392e-06,1.00195,0.0295484,8.65563e-05,1.28462e-09,1.21334e-11,-3.37954e-18
0.999575,0.0287417,-1.06988e-06,1.00195,0.0297229,8.70426e-05,1.29987e-09,1.23507e-11,-3.43782e-18
0.99957,0.0289107,-1.07584e-06,1.00194,0.0298973,8.75284e-05,1.3152e-09,1.25706e-11,-3.49671e-18
0.999565,0.0290797,-1.08179e-06,1.00193,0.0300718,8.80138e-05,1.33063e-09,1.27931e-11,-3.55622e-18
0.99956,0.0292488,-1.08773e-06,1.00193,0.0302462,8.84988e-05,1.34615e-09,1.30182e-11,-3.61635e-18
0.999555,0.0294178,-1.09367e-06,1.00192,0.0304207,8.89833e-05,1.36175e-09,1.32459e-11,-3.6771e-18
0.999549,0.0295868,-1.0996e-06,1.00191,0.0305951,8.94673e-05,1.37745e-09,1.34762e-11,-3.73847e-18
0.999544,0.0297558,-1.10553e-06,1.0019,0.0307695,8.99509e-05,1.39324e-09,1.37092e-11,-3.80046e-18
0.999539,0.0299248,-1.11145e-06,1.0019,0.030944,9.04341e-05,1.40911e-09,1.39449e-11,-3.86307e-18
0.999534,0.0300939,-1.11736e-06,1.00189,0.0311184,9.09167e-05,1.42508e-09,1.41833e-11,-3.92631e-18
0.999529,0.0302629,-1.12327e-06,1.00188,0.0312928,9.13989e-05,1.44113e-09,1.44244e-11,-3.99017e-18
0.999523,0.0304319,-1.12917e-06,1.00187,0.0314672,9.18806e-05,1.45728e-09,1.46681e-11,-4.05466e-18
0.999518,0.0306009,-1.13507e-06,1.00187,0.0316416,9.23619e-05,1.47352e-09,1.49146e-11,-4.11977e-18
0.999513,0.0307699,-1.14096e-06,1.00186,0.031816,9.28427e-05,1.48984e-09,1.51639e-11,-4.18552e-18
0.999507,0.0309389,-1.14684e-06,1.00185,0.0319904,9.3323e-05,1.50626e-09,1.54159e-11,-4.25189e-18
0.999502,0.031108,-1.15271e-06,1.00184,0.0321648,9.38028e-05,1.52276e-09,1.56707e-11,-4.3189e-18
0.999496,0.031277,-1.15858e-06,1.00183,0.0323391,9.42821e-05,1.53936e-09,1.59283e-11,-4.38654e-18
0.999491,0.031446,-1.16445e-06,1.00183,0.0325135,9.4761e-05,1.55604e-09,1.61887e-11,-4.45481e-18
0.999486,0.031615,-1.1703e-06,1.00182,0.0326879,9.52394e-05,1.57282e-09,1.64519e-11,-4.52371e-18
0.99948,0.031784,-1.17615e-06,1.00181,0.0328622,9.57172e-05,1.58968e-09,1.6718e-11,-4.59324e-18
0.999474,0.031953,-1.182e-06,1.0018,0.0330366,9.61946e-05,1.60664e-09,1.69869e-11,-4.66341e-18
0.999469,0.032122,-1.18784e-06,1.0018,0.0332109,9.66715e-05,1.62369e-09,1.72587e-11,-4.73422e-18
0.999463,0.032291,-1.19367e-06,1.00179,0.0333852,9.71479e-05,1.64082e-09,1.75334e-11,-4.80566e-18
0.999458,0.03246,-1.19949e-06,1.00178,0.0335596,9.76239e-05,1.65805e-09,1.78109e-11,-4.87773e-18
0.999452,0.032629,-1.20531e-06,1.00177,0.0337339,9.80993e-05,1.67536e-09,1.80914e-11,-4.95044e-18
0.999446,0.032798,-1.21112e-06,1.00176,0.0339082,9.85742e-05,1.69276e-09,1.83748e-11,-5.02379e-18
0.999441,0.032967,-1.21693e-06,1.00175,0.0340825,9.90486e-05,1.71026e-09,1.86611e-11,-5.09778e-18
0.999435,0.033136,-1.22272e-06,1.00175,0.0342568,9.95225e-05,1.72784e-09,1.89505e-11,-5.1724e-18
0.999429,0.033305,-1.22851e-06,1.00174,0.0344311,9.99959e-05,1.74552e-09,1.92427e-11,-5.24766e-18
0.999423,0.033474,-1.2343e-06,1.00173,0.0346054,0.000100469,1.76328e-09,1.9538e-11,-5.32356e-18
0.999417,0.033643,-1.24008e-06,1.00172,0.0347796,0.000100941,1.78114e-09,1.98363e-11,-5.40009e-18
0.999412,0.033812,-1.24585e-06,1.00171,0.0349539,0.000101413,1.79908e-09,2.01376e-11,-5.47726e-18
0.999406,0.033981,-1.25161e-06,1.0017,0.0351282,0.000101884,1.81712e-09,2.04419e-11,-5.55507e-18
0.9994,0.03415,-1.25737e-06,1.0017,0.0353024,0.000102355,1.83524e-09,2.07493e-11,-5.63352e-18
0.999394,0.034319,-1.26312e-06,1.00169,0.0354767,0.000102825,1.85345e-09,2.10598e-11,-5.7126e-18
0.999388,0.034488,-1.26886e-06,1.00168,0.0356509,0.000103295,1.87176e-09,2.13733e-11,-5.79233e-18
0.999382,0.034657,-1.27459e-06,1.00167,0.0358251,0.000103764,1.89015e-09,2.16899e-11,-5.87268e-18
0.999376,0.034826,-1.28032e-06,1.00166,0.0359994,0.000104233,1.90864e-09,2.20097e-11,-5.95368e-18
0.99937,0.034995,-1.28604e-06,1.00165,0.0361736,0.000104701,1.92721e-09,2.23325e-11,-6.03531e-18
0.999363,0.035164,-1.29176e-06,1.00164,0.0363478,0.000105169,1.94587e-09,2.26585e-11,-6.11757e-18
0.999357,0.035333,-1.29747e-06,1.00164,0.036522,0.000105636,1.96463e-09,2.29877e-11,-6.20047e-18
0.999351,0.035502,-1.30317e-06,1.00163,0.0366962,0.000106103,1.98347e-09,2.332e-11,-6.28401e-18
0.999345,0.035671,-1.30886e-06,1.00162,0.0368704,0.000106569,2.0024e-09,2.36556e-11,-6.36818e-18
0.999339,0.0358399,-1.31454e-06,1.00161,0.0370446,0.000107034,2.02143e-09,2.39943e-11,-6.45298e-18
0.999333,0.0360089,-1.32022e-06,1.0016,0.0372187,0.000107499,2.04054e-09,2.43362e-11,-6.53841e-18
0.999326,0.0361779,-1.32589e-06,1.00159,0.0373929,0.000107963,2.05974e-09,2.46814e-11,-6.62448e-18
0.99932,0.0363469,-1.33156e-06,1.00158,0.0375671,0.000108427,2.07904e-09,2.50298e-11,-6.71117e-18
0.999314,0.0365159,-1.33721e-06,1.00157,0.0377412,0.000108891,2.09842e-09,2.53815e-11,-6.7985e-18
0.999307,0.0366849,-1.34286e-06,1.00156,0.0379154,0.000109353,2.11789e-09,2.57365e-11,-6.88645e-18
0.999301,0.0368538,-1.3485e-06,1.00155,0.0380895,0.000109815,2.13745e-09,2.60948e-11,-6.97503e-18
0.999294,0.0370228,-1.35414e-06,1.00155,0.0382636,0.000110277,2.15711e-09,2.64563e-11,-7.06424e-18
0.999288,0.0371918,-1.35976e-06,1.00154,0.0384377,0.000110738,2.17685e-09,2.68212e-11,-7.15407e-18
